Gene,gene_length
NTF4,211
NTHL1,313
NTM,356
NTMT1,224
NTN1,605
NTN3,581
NTN4,629
NTN5,490
NTNG1,540
NTNG2,531
NTPCR,229
NTRK1,797
NTRK2,839
NTRK3,865
NTS,171
NTSR1,419
NTSR2,411
NUAK1,662
NUAK2,673
NUB1,640
NUBP1,321
NUBP2,272
NUBPL,320
NUCB1,462
NUCB2,421
NUCKS1,244
NUDC,332
NUDCD1,584
NUDCD2,158
NUDCD3,362
NUDT1,180
NUDT10,165
NUDT11,165
NUDT12,463
NUDT13,353
NUDT14,223
NUDT15,165
NUDT16,228
NUDT16L1,248
NUDT17,329
NUDT18,324
NUDT19,376
NUDT2,148
NUDT21,228
NUDT22,304
NUDT3,292
NUDT4,182
NUDT4B,182
NUDT5,233
NUDT6,317
NUDT7,239
NUDT8,237
NUDT9,351
NUF2,465
NUFIP1,496
NUFIP2,696
NUGGC,797
NUMA1,2116
NUMB,652
NUMBL,610
NUP107,926
NUP133,1157
NUP153,1507
NUP155,1392
NUP160,1437
NUP188,1750
NUP205,2013
NUP210,1888
NUP210L,1889
NUP214,2091
NUP35,327
NUP37,327
NUP43,381
NUP50,469
NUP54,508
NUP58,600
NUP62,523
NUP62CL,185
NUP85,657
NUP88,742
NUP93,881
NUP98,1818
NUPL2,435
NUPR1,101
NUPR2,98
NUS1,294
NUSAP1,442
NUTF2,128
NUTM1,1161
NUTM2A,879
NUTM2B,879
NUTM2D,807
NUTM2E,879
NUTM2F,757
NUTM2G,742
NVL,857
NWD1,1565
NWD2,1743
NXF1,620
NXF2,627
NXF2B,627
NXF3,532
NXF5,398
NXN,436
NXNL1,213
NXNL2,157
NXPE1,548
NXPE2,560
NXPE3,560
NXPE4,545
NXPH1,272
NXPH2,265
NXPH3,355
NXPH4,309
NXT1,141
NXT2,198
NYAP1,842
NYAP2,654
NYNRIN,1899
NYX,482
OAF,274
OARD1,153
OAS1,415
OAS2,727
OAS3,1088
OASL,515
OAT,440
OAZ1,229
OAZ2,190
OAZ3,236
OBP2A,229
OBP2B,221
OBSCN,8924
OBSL1,1897
OC90,690
OCA2,839
OCEL1,265
OCIAD1,246
OCIAD2,155
OCLN,523
OCM,110
OCM2,110
OCRL,902
OCSTAMP,567
ODAM,280
ODAPH,177
ODC1,462
ODF1,251
ODF2,830
ODF2L,637
ODF3,255
ODF3B,282
ODF3L1,275
ODF3L2,290
ODF4,258
ODR4,455
OFD1,1013
OGA,917
OGDH,1039
OGDHL,1011
OGFOD1,543
OGFOD2,351
OGFOD3,332
OGFR,678
OGFRL1,452
OGG1,425
OGN,299
OGT,1047
OIP5,230
OIT3,546
OLA1,417
OLAH,319
OLFM1,486
OLFM2,455
OLFM3,479
OLFM4,511
OLFML1,403
OLFML2A,653
OLFML2B,752
OLFML3,407
OLIG1,272
OLIG2,324
OLIG3,273
OLR1,274
OMA1,525
OMD,422
OMG,441
OMP,164
ONECUT1,466
ONECUT2,505
ONECUT3,495
OOEP,150
OOSP1,201
OOSP2,159
OOSP3,194
OOSP4A,185
OOSP4B,161
OPA1,1016
OPA3,181
OPALIN,142
OPCML,355
OPHN1,803
OPLAH,1289
OPN1LW,365
OPN1MW,365
OPN1MW2,365
OPN1MW3,365
OPN1SW,349
OPN3,403
OPN4,495
OPN5,383
OPRD1,373
OPRK1,381
OPRL1,371
OPRM1,494
OPRPN,249
OPTC,333
OPTN,578
OR10A2,304
OR10A3,315
OR10A4,316
OR10A5,318
OR10A6,315
OR10A7,317
OR10AD1,318
OR10AG1,322
OR10C1,315
OR10D3,313
OR10G2,311
OR10G3,314
OR10G4,312
OR10G6,333
OR10G7,312
OR10G8,312
OR10G9,312
OR10H1,319
OR10H2,316
OR10H3,317
OR10H4,317
OR10H5,316
OR10J1,321
OR10J3,330
OR10J5,310
OR10K1,314
OR10K2,313
OR10P1,314
OR10Q1,320
OR10R2,336
OR10S1,332
OR10T2,315
OR10V1,310
OR10W1,306
OR10X1,327
OR10Z1,314
OR11A1,316
OR11G2,346
OR11H1,327
OR11H12,327
OR11H2,327
OR11H4,325
OR11H6,331
OR11L1,323
OR12D2,308
OR12D3,317
OR13A1,329
OR13C2,319
OR13C3,348
OR13C4,319
OR13C5,319
OR13C8,321
OR13C9,319
OR13D1,347
OR13F1,320
OR13G1,308
OR13H1,309
OR13J1,313
OR14A16,310
OR14A2,315
OR14C36,313
OR14I1,312
OR14J1,322
OR14K1,315
OR1A1,310
OR1A2,310
OR1B1,319
OR1C1,315
OR1D2,313
OR1D5,313
OR1E1,315
OR1E2,324
OR1F1,313
OR1G1,314
OR1I1,356
OR1J1,323
OR1J2,314
OR1J4,314
OR1K1,317
OR1L1,361
OR1L3,325
OR1L4,312
OR1L6,348
OR1L8,310
OR1M1,314
OR1N1,313
OR1N2,331
OR1Q1,315
OR1S1,326
OR1S2,326
OR2A1,311
OR2A12,311
OR2A14,311
OR2A2,319
OR2A25,311
OR2A4,311
OR2A42,311
OR2A5,312
OR2A7,311
OR2AE1,324
OR2AG1,317
OR2AG2,317
OR2AJ1,329
OR2AK2,336
OR2AP1,310
OR2AT4,321
OR2B11,318
OR2B2,358
OR2B3,314
OR2B6,314
OR2C1,313
OR2C3,321
OR2D2,309
OR2D3,331
OR2F1,318
OR2F2,318
OR2G2,318
OR2G3,310
OR2G6,317
OR2H1,317
OR2H2,313
OR2I1P,316
OR2J1,313
OR2J2,313
OR2J3,312
OR2K2,346
OR2L13,313
OR2L2,313
OR2L3,313
OR2L5,313
OR2L8,313
OR2M2,348
OR2M3,313
OR2M4,312
OR2M5,313
OR2M7,313
OR2S2,320
OR2T1,370
OR2T10,313
OR2T11,317
OR2T12,321
OR2T2,325
OR2T27,318
OR2T29,316
OR2T3,319
OR2T33,321
OR2T34,319
OR2T35,324
OR2T4,349
OR2T5,316
OR2T6,309
OR2T8,313
OR2V1,316
OR2V2,316
OR2W1,321
OR2W3,315
OR2Y1,312
OR2Z1,315
OR3A1,322
OR3A2,322
OR3A3,322
OR4A15,345
OR4A16,329
OR4A47,310
OR4A5,316
OR4B1,310
OR4C11,311
OR4C12,310
OR4C13,310
OR4C15,371
OR4C16,311
OR4C3,330
OR4C46,310
OR4C5,327
OR4C6,310
OR4D1,311
OR4D10,312
OR4D11,312
OR4D2,308
OR4D5,319
OR4D6,315
OR4D9,315
OR4E1,316
OR4E2,314
OR4F15,313
OR4F16,313
OR4F17,327
OR4F21,313
OR4F29,313
OR4F3,313
OR4F4,324
OR4F5,327
OR4F6,313
OR4K1,312
OR4K13,305
OR4K14,311
OR4K15,349
OR4K17,344
OR4K2,315
OR4K5,324
OR4L1,313
OR4M1,314
OR4M2,314
OR4N2,308
OR4N5,309
OR4P4,313
OR4Q2,307
OR4Q3,322
OR4S1,310
OR4S2,312
OR4X1,306
OR4X2,304
OR51A2,314
OR51A4,314
OR51A7,313
OR51B2,313
OR51B4,311
OR51B5,313
OR51B6,313
OR51C1P,313
OR51D1,325
OR51E1,319
OR51E2,321
OR51F1,320
OR51F2,343
OR51G1,322
OR51G2,315
OR51I1,315
OR51I2,313
OR51L1,316
OR51M1,327
OR51Q1,318
OR51S1,324
OR51T1,355
OR51V1,322
OR52A1,313
OR52A5,317
OR52B2,324
OR52B4,315
OR52B6,336
OR52D1,319
OR52E2,326
OR52E4,313
OR52E5,328
OR52E6,318
OR52E8,318
OR52H1,321
OR52I1,350
OR52I2,351
OR52J3,312
OR52K1,315
OR52K2,315
OR52L1,330
OR52M1,318
OR52N1,321
OR52N2,322
OR52N4,322
OR52N5,325
OR52R1,316
OR52W1,321
OR56A1,319
OR56A3,316
OR56A4,366
OR56A5,314
OR56B1,325
OR56B4,320
OR5A1,316
OR5A2,325
OR5AC2,310
OR5AK2,310
OR5AN1,312
OR5AP2,317
OR5AR1,311
OR5AS1,325
OR5AU1,363
OR5B12,315
OR5B17,315
OR5B2,310
OR5B21,310
OR5B3,315
OR5BS1P,312
OR5C1,321
OR5D13,315
OR5D14,315
OR5D16,329
OR5D18,314
OR5D3P,324
OR5F1,315
OR5H1,314
OR5H14,311
OR5H15,314
OR5H2,315
OR5H6,326
OR5I1,315
OR5J2,313
OR5K1,309
OR5K2,317
OR5K3,322
OR5K4,322
OR5L1,312
OR5L2,312
OR5M1,316
OR5M10,316
OR5M11,306
OR5M3,308
OR5M8,312
OR5P2,323
OR5P3,312
OR5R1,325
OR5T1,327
OR5T2,360
OR5T3,341
OR5V1,322
OR5W2,311
OR6A2,328
OR6B1,312
OR6B2,313
OR6B3,332
OR6C1,313
OR6C2,313
OR6C3,312
OR6C4,310
OR6C6,315
OR6C65,313
OR6C68,313
OR6C70,313
OR6C74,313
OR6C75,313
OR6C76,313
OR6F1,309
OR6J1,348
OR6K2,325
OR6K3,332
OR6K6,344
OR6M1,314
OR6N1,313
OR6N2,318
OR6P1,318
OR6Q1,318
OR6S1,332
OR6T1,324
OR6V1,314
OR6X1,313
OR6Y1,326
OR7A10,310
OR7A17,310
OR7A5,320
OR7C1,321
OR7C2,320
OR7D2,313
OR7D4,313
OR7E24,340
OR7E47P,94
OR7G1,312
OR7G2,346
OR7G3,313
OR8A1,327
OR8B12,311
OR8B2,314
OR8B3,314
OR8B4,310
OR8B8,312
OR8D1,309
OR8D2,312
OR8D4,315
OR8G1,312
OR8G5,347
OR8H1,312
OR8H2,313
OR8H3,313
OR8I2,311
OR8J1,317
OR8J3,316
OR8K1,320
OR8K3,313
OR8K5,308
OR8S1,360
OR8U1,310
OR9A2,311
OR9A4,315
OR9G1,306
OR9G4,328
OR9I1,315
OR9K2,336
OR9Q1,311
OR9Q2,315
ORAI1,302
ORAI2,255
ORAI3,296
ORC1,862
ORC2,578
ORC3,713
ORC4,437
ORC5,436
ORC6,253
ORM1,202
ORM2,202
ORMDL1,154
ORMDL2,154
ORMDL3,154
OS9,668
OSBP,808
OSBP2,917
OSBPL10,765
OSBPL11,748
OSBPL1A,951
OSBPL2,481
OSBPL3,888
OSBPL5,880
OSBPL6,960
OSBPL7,843
OSBPL8,890
OSBPL9,747
OSCAR,287
OSCP1,390
OSER1,293
OSGEP,336
OSGEPL1,415
OSGIN1,561
OSGIN2,550
OSM,253
OSMR,980
OSR1,267
OSR2,434
OSTC,172
OSTF1,215
OSTM1,335
OSTN,134
OTC,355
OTOA,1154
OTOF,1998
OTOG,2926
OTOGL,2354
OTOL1,478
OTOP1,613
OTOP2,563
OTOP3,597
OTOR,129
OTOS,90
OTP,326
OTUB1,287
OTUB2,235
OTUD1,482
OTUD3,399
OTUD4,1115
OTUD5,572
OTUD6A,289
OTUD6B,324
OTUD7A,927
OTUD7B,844
OTULIN,353
OTULINL,357
OTX1,355
OTX2,298
OVCA2,228
OVCH1,1135
OVCH2,566
OVGP1,679
OVOL1,268
OVOL2,276
OVOL3,215
OXA1L,496
OXCT1,521
OXCT2,518
OXER1,424
OXGR1,338
OXLD1,148
OXNAD1,331
OXR1,875
OXSM,460
OXSR1,528
OXT,126
OXTR,390
P2RX1,400
P2RX2,498
P2RX3,398
P2RX4,405
P2RX5,432
P2RX6,442
P2RX7,596
P2RY1,374
P2RY10,340
P2RY12,343
P2RY13,355
P2RY14,339
P2RY2,378
P2RY4,366
P2RY6,329
P2RY8,360
P3H1,805
P3H2,709
P3H3,737
P3H4,438
P4HA1,535
P4HA2,536
P4HA3,605
P4HB,509
P4HTM,564
PA2G4,395
PAAF1,394
PABPC1,637
PABPC1L,615
PABPC1L2A,201
PABPC1L2B,201
PABPC3,632
PABPC4,661
PABPC4L,371
PABPC5,383
PABPN1,297
PABPN1L,279
PACRG,297
PACRGL,249
PACS1,964
PACS2,905
PACSIN1,445
PACSIN2,487
PACSIN3,425
PADI1,664
PADI2,666
PADI3,665
PADI4,664
PADI6,695
PAEP,181
PAF1,532
PAFAH1B1,411
PAFAH1B2,230
PAFAH1B3,232
PAFAH2,393
PAG1,433
PAGE1,147
PAGE2,112
PAGE2B,112
PAGE3,114
PAGE4,103
PAGE5,131
PAGR1,255
PAH,453
PAICS,433
PAIP1,480
PAIP2,128
PAIP2B,124
PAK1,554
PAK1IP1,393
PAK2,525
PAK3,581
PAK4,592
PAK5,720
PALB2,1187
PALD1,857
PALLD,1124
PALM,388
PALM2,412
PALM2-AKAP2,1104
PALM3,674
PALMD,552
PAM,975
PAM16,1049
PAMR1,738
PAN2,1203
PAN3,888
PANK1,599
PANK2,571
PANK3,371
PANK4,782
PANO1,216
PANX1,427
PANX2,678
PANX3,393
PAOX,512
PAPLN,1279
PAPOLA,746
PAPOLB,638
PAPOLG,737
PAPPA,1628
PAPPA2,1792
PAPSS1,625
PAPSS2,620
PAQR3,312
PAQR4,274
PAQR5,331
PAQR6,352
PAQR7,347
PAQR8,355
PAQR9,378
PARD3,1357
PARD3B,1206
PARD6A,347
PARD6B,373
PARD6G,377
PARG,977
PARK7,190
PARL,380
PARM1,311
PARN,640
PARP1,1015
PARP10,1038
PARP11,339
PARP12,702
PARP14,1802
PARP15,679
PARP16,324
PARP2,584
PARP3,541
PARP4,1725
PARP6,631
PARP8,855
PARP9,855
PARPBP,657
PARS2,476
PARVA,413
PARVB,398
PARVG,332
PASD1,774
PASK,1331
PATE1,127
PATE2,114
PATE3,99
PATE4,99
PATJ,1883
PATL1,771
PATL2,544
PATZ1,688
PAWR,341
PAX1,535
PAX2,418
PAX3,506
PAX4,352
PAX5,392
PAX6,474
PAX7,521
PAX8,451
PAX9,342
PAXBP1,918
PAXIP1,1070
PAXX,205
PBDC1,234
PBK,334
PBLD,289
PBOV1,136
PBRM1,1690
PBX1,431
PBX2,431
PBX3,456
PBX4,375
PBXIP1,732
PC,1179
PCARE,1289
PCBD1,105
PCBD2,131
PCBP1,357
PCBP2,367
PCBP3,372
PCBP4,404
PCCA,729
PCCB,571
PCDH1,1238
PCDH10,1041
PCDH11X,1348
PCDH11Y,1341
PCDH12,1185
PCDH15,1965
PCDH17,1160
PCDH18,1136
PCDH19,1149
PCDH20,952
PCDH7,1073
PCDH8,1071
PCDH9,1238
PCDHA1,1008
PCDHA10,845
PCDHA11,811
PCDHA12,793
PCDHA13,808
PCDHA2,825
PCDHA3,825
PCDHA4,905
PCDHA5,817
PCDHA6,804
PCDHA7,790
PCDHA8,815
PCDHA9,843
PCDHAC1,819
PCDHAC2,885
PCDHB1,819
PCDHB10,801
PCDHB11,798
PCDHB12,796
PCDHB13,799
PCDHB14,799
PCDHB15,788
PCDHB16,777
PCDHB2,799
PCDHB3,797
PCDHB4,796
PCDHB5,796
PCDHB6,795
PCDHB7,794
PCDHB8,802
PCDHB9,798
PCDHGA1,963
PCDHGA10,851
PCDHGA11,838
PCDHGA12,821
PCDHGA2,824
PCDHGA3,830
PCDHGA4,852
PCDHGA5,814
PCDHGA6,819
PCDHGA7,818
PCDHGA8,821
PCDHGA9,829
PCDHGB1,811
PCDHGB2,812
PCDHGB3,815
PCDHGB4,804
PCDHGB5,819
PCDHGB6,821
PCDHGB7,809
PCDHGC3,864
PCDHGC4,872
PCDHGC5,879
PCED1A,455
PCED1B,433
PCF11,1556
PCGF1,260
PCGF2,345
PCGF3,243
PCGF5,257
PCGF6,351
PCID2,454
PCIF1,705
PCK1,623
PCK2,641
PCLAF,116
PCLO,5143
PCM1,2025
PCMT1,287
PCMTD1,358
PCMTD2,362
PCNA,262
PCNP,179
PCNT,3337
PCNX1,2342
PCNX2,2138
PCNX3,2035
PCNX4,1173
PCOLCE,450
PCOLCE2,416
PCP2,137
PCP4,63
PCP4L1,69
PCSK1,754
PCSK1N,261
PCSK2,639
PCSK4,756
PCSK5,1861
PCSK6,976
PCSK7,786
PCSK9,693
PCTP,220
PCYOX1,506
PCYOX1L,495
PCYT1A,381
PCYT1B,370
PCYT2,408
PDAP1,182
PDC,247
PDCD1,289
PDCD10,213
PDCD11,1873
PDCD1LG2,274
PDCD2,345
PDCD2L,359
PDCD4,470
PDCD5,130
PDCD6,192
PDCD6IP,874
PDCD7,486
PDCL,302
PDCL2,242
PDCL3,240
PDE10A,1056
PDE11A,934
PDE12,610
PDE1A,546
PDE1B,537
PDE1C,770
PDE2A,942
PDE3A,1142
PDE3B,1113
PDE4A,887
PDE4B,737
PDE4D,810
PDE4DIP,2483
PDE5A,876
PDE6A,861
PDE6B,855
PDE6C,859
PDE6D,151
PDE6G,138
PDE6H,84
PDE7A,483
PDE7B,503
PDE8A,830
PDE8B,124
PDE9A,594
PDF,244
PDGFA,212
PDGFB,242
PDGFC,346
PDGFD,371
PDGFRA,579
PDGFRB,1107
PDGFRL,376
PDHA1,429
PDHA2,389
PDHB,360
PDHX,502
PDIA2,526
PDIA3,506
PDIA4,646
PDIA5,520
PDIA6,493
PDIK1L,342
PDILT,585
PDK1,457
PDK2,408
PDK3,416
PDK4,412
PDLIM1,330
PDLIM2,603
PDLIM3,365
PDLIM4,331
PDLIM5,626
PDLIM7,458
PDP1,563
PDP2,530
PDPK1,557
PDPN,239
PDPR,880
PDRG1,134
PDS5A,1338
PDS5B,1448
PDSS1,416
PDSS2,400
PDX1,284
PDXDC1,807
PDXK,313
PDXP,192
PDYN,255
PDZD11,141
PDZD2,2840
PDZD3,572
PDZD4,776
PDZD7,1034
PDZD8,1155
PDZD9,265
PDZK1,520
PDZK1IP1,115
PDZRN3,1067
PDZRN4,1037
PEA15,152
PEAK1,1747
PEAK3,474
PEAR1,1038
PEBP1,188
PEBP4,228
PECAM1,739
PECR,304
PEF1,285
PEG10,784
PEG3,1589
PELI1,419
PELI2,421
PELI3,470
PELO,386
PELP1,1181
PEMT,237
PENK,268
PEPD,494
PER1,1291
PER2,1256
PER3,1211
PERM1,791
PERP,194
PES1,589
PET100,74
PET117,82
PEX1,1284
PEX10,347
PEX11A,248
PEX11B,260
PEX11G,242
PEX12,360
PEX13,404
PEX14,378
PEX16,347
PEX19,300
PEX2,306
PEX26,306
PEX3,374
PEX5,661
PEX5L,627
PEX6,981
PEX7,324
PF4,102
PF4V1,105
PFAS,1339
PFDN1,123
PFDN2,155
PFDN4,135
PFDN5,155
PFDN6,130
PFKFB1,472
PFKFB2,506
PFKFB3,569
PFKFB4,470
PFKL,781
PFKM,884
PFKP,785
PFN1,165
PFN2,189
PFN3,138
PFN4,130
PGA3,389
PGA4,389
PGA5,389
PGAM1,255
PGAM2,254
PGAM4,255
PGAM5,290
PGAP1,923
PGAP2,316
PGAP3,321
PGBD1,810
PGBD2,593
PGBD4,586
PGBD5,525
PGC,389
PGD,484
PGF,222
PGGHG,765
PGGT1B,378
PGK1,418
PGK2,418
PGLS,259
PGLYRP1,197
PGLYRP2,635
PGLYRP3,342
PGLYRP4,374
PGM1,585
PGM2,613
PGM2L1,623
PGM3,571
PGM5,568
PGP,322
PGPEP1,210
PGPEP1L,204
PGR,934
PGRMC1,196
PGRMC2,248
PGS1,557
PHACTR1,581
PHACTR2,646
PHACTR3,560
PHACTR4,713
PHAX,395
PHB,273
PHB2,300
PHC1,1005
PHC2,859
PHC3,996
PHETA1,263
PHETA2,260
PHEX,750
PHF1,568
PHF10,499
PHF11,332
PHF12,1005
PHF13,301
PHF14,949
PHF19,600
PHF2,1097
PHF20,1013
PHF20L1,1018
PHF21A,681
PHF21B,532
PHF23,404
PHF24,401
PHF3,2040
PHF5A,111
PHF6,367
PHF7,382
PHF8,1061
PHGDH,534
PHGR1,83
PHIP,1822
PHKA1,1241
PHKA2,1236
PHKB,1094
PHKG1,420
PHKG2,411
PHLDA1,402
PHLDA2,153
PHLDA3,128
PHLDB1,1378
PHLDB2,1254
PHLDB3,641
PHLPP1,1718
PHLPP2,1359
PHOSPHO1,293
PHOSPHO2,242
PHOX2A,285
PHOX2B,315
PHPT1,126
PHRF1,1650
PHTF1,763
PHTF2,786
PHYH,339
PHYHD1,298
PHYHIP,331
PHYHIPL,377
PHYKPL,451
PI15,259
PI16,464
PI3,118
PI4K2A,145
PI4K2B,96
PI4KA,2103
PI4KB,829
PIANP,283
PIAS1,654
PIAS2,622
PIAS3,629
PIAS4,511
PIBF1,758
PICALM,653
PICK1,416
PID1,251
PIDD1,911
PIEZO1,2522
PIEZO2,2778
PIF1,708
PIFO,192
PIGA,485
PIGB,556
PIGBOS1,55
PIGC,298
PIGF,220
PIGG,984
PIGH,189
PIGK,396
PIGL,253
PIGM,424
PIGN,971
PIGO,1090
PIGP,159
PIGQ,761
PIGR,765
PIGS,556
PIGT,581
PIGU,436
PIGV,494
PIGW,505
PIGX,277
PIGY,72
PIGZ,580
PIH1D1,291
PIH1D2,316
PIH1D3,215
PIK3AP1,806
PIK3C2A,1687
PIK3C2B,1635
PIK3C2G,1487
PIK3C3,888
PIK3CA,1069
PIK3CB,1071
PIK3CD,1069
PIK3CG,1103
PIK3IP1,264
PIK3R1,725
PIK3R2,729
PIK3R3,508
PIK3R4,1359
PIK3R5,881
PIK3R6,755
PIKFYVE,2099
PILRA,304
PILRB,272
PIM1,314
PIM2,312
PIM3,327
PIMREG,280
PIN1,164
PIN4,157
PINK1,582
PINLYP,229
PINX1,329
PIP,147
PIP4K2A,407
PIP4K2B,417
PIP4K2C,422
PIP4P1,285
PIP4P2,258
PIP5K1A,563
PIP5K1B,541
PIP5K1C,708
PIP5KL1,395
PIPOX,391
PIR,291
PIRT,138
PISD,410
PITHD1,212
PITPNA,271
PITPNB,274
PITPNC1,333
PITPNM1,1245
PITPNM2,1350
PITPNM3,975
PITRM1,1039
PITX1,315
PITX2,325
PITX3,303
PIWIL1,862
PIWIL2,974
PIWIL3,883
PIWIL4,853
PJA1,644
PJA2,709
PJVK,353
PKD1,4304
PKD1L1,2850
PKD1L2,992
PKD1L3,1733
PKD1P1,370
PKD2,969
PKD2L1,806
PKD2L2,625
PKDCC,494
PKDREJ,2254
PKHD1,4075
PKHD1L1,4244
PKIA,77
PKIB,88
PKIG,77
PKLR,575
PKM,532
PKMYT1,569
PKN1,949
PKN2,985
PKN3,890
PKNOX1,437
PKNOX2,473
PKP1,748
PKP2,882
PKP3,798
PKP4,1209
PLA1A,457
PLA2G10,166
PLA2G12A,632
PLA2G12B,196
PLA2G15,413
PLA2G16,163
PLA2G1B,149
PLA2G2A,145
PLA2G2C,151
PLA2G2D,146
PLA2G2E,143
PLA2G2F,212
PLA2G3,510
PLA2G4A,750
PLA2G4C,552
PLA2G4D,819
PLA2G4E,869
PLA2G4F,850
PLA2G5,139
PLA2G6,807
PLA2G7,442
PLA2R1,1464
PLAA,796
PLAC1,213
PLAC8,116
PLAC8L1,178
PLAC9,98
PLAG1,501
PLAGL1,464
PLAGL2,497
PLAT,563
PLAU,432
PLAUR,336
PLB1,1459
PLBD1,554
PLBD2,590
PLCB1,1217
PLCB2,1186
PLCB3,1235
PLCB4,1195
PLCD1,778
PLCD3,790
PLCD4,795
PLCE1,2303
PLCG1,1292
PLCG2,1266
PLCH1,1694
PLCH2,1417
PLCL1,1096
PLCL2,1128
PLCXD1,324
PLCXD2,342
PLCXD3,322
PLCZ1,650
PLD1,1075
PLD2,934
PLD3,491
PLD4,514
PLD5,537
PLD6,253
PLEC,4685
PLEK,351
PLEK2,354
PLEKHA1,405
PLEKHA2,426
PLEKHA3,301
PLEKHA4,780
PLEKHA5,1283
PLEKHA6,1173
PLEKHA7,1272
PLEKHA8,546
PLEKHB1,244
PLEKHB2,310
PLEKHD1,507
PLEKHF1,280
PLEKHF2,250
PLEKHG1,1386
PLEKHG2,1387
PLEKHG3,1220
PLEKHG4,1192
PLEKHG4B,1628
PLEKHG5,1086
PLEKHG6,791
PLEKHG7,692
PLEKHH1,1365
PLEKHH2,1494
PLEKHH3,794
PLEKHJ1,278
PLEKHM1,1057
PLEKHM2,1020
PLEKHM3,762
PLEKHN1,664
PLEKHO1,410
PLEKHO2,491
PLEKHS1,466
PLET1,208
PLG,811
PLGLB1,97
PLGLB2,97
PLGRKT,148
PLIN1,523
PLIN2,438
PLIN3,435
PLIN4,1373
PLIN5,464
PLK1,604
PLK2,686
PLK3,647
PLK4,971
PLK5,337
PLLP,183
PLN,53
PLOD1,728
PLOD2,759
PLOD3,739
PLP1,278
PLP2,153
PLPBP,276
PLPP1,286
PLPP2,310
PLPP3,312
PLPP4,272
PLPP5,265
PLPP6,296
PLPP7,272
PLPPR1,326
PLPPR2,428
PLPPR3,747
PLPPR4,764
PLPPR5,322
PLRG1,515
PLS1,630
PLS3,631
PLSCR1,319
PLSCR2,298
PLSCR3,296
PLSCR4,330
PLSCR5,272
PLTP,494
PLVAP,443
PLXDC1,501
PLXDC2,530
PLXNA1,1897
PLXNA2,1895
PLXNA3,1872
PLXNA4,1895
PLXNB1,2136
PLXNB2,1839
PLXNB3,1933
PLXNC1,1569
PLXND1,1926
PM20D1,503
PM20D2,437
PMAIP1,137
PMCH,166
PMEL,669
PMEPA1,288
PMF1,208
PMF1-BGLAP,221
PMFBP1,1023
PMIS2,151
PML,883
PMM1,263
PMM2,247
PMP2,133
PMP22,161
PMPCA,526
PMPCB,491
PMS1,933
PMS2,863
PMVK,193
PNCK,427
PNISR,806
PNKD,386
PNKP,522
PNLDC1,532
PNLIP,466
PNLIPRP1,468
PNLIPRP2,470
PNLIPRP3,468
PNMA1,354
PNMA2,365
PNMA3,464
PNMA5,449
PNMA6A,400
PNMA6E,648
PNMA6F,579
PNMA8A,440
PNMA8B,636
PNMA8C,205
PNMT,283
PNN,718
PNO1,253
PNOC,177
PNP,290
PNPLA1,534
PNPLA2,505
PNPLA3,482
PNPLA4,254
PNPLA5,430
PNPLA6,1376
PNPLA7,1343
PNPLA8,783
PNPO,262
PNPT1,784
PNRC1,328
PNRC2,140
POC1A,408
POC1B,479
POC5,576
PODN,662
PODNL1,575
PODXL,559
PODXL2,606
POF1B,596
POFUT1,389
POFUT2,430
POGK,610
POGLUT1,393
POGZ,1411
POLA1,1469
POLA2,599
POLB,336
POLD1,1134
POLD2,505
POLD3,467
POLD4,108
POLDIP2,369
POLDIP3,439
POLE,2287
POLE2,528
POLE3,148
POLE4,118
POLG,1240
POLG2,486
POLH,714
POLI,741
POLK,871
POLL,576
POLM,509
POLN,901
POLQ,2726
POLR1A,1721
POLR1B,1174
POLR1C,347
POLR1D,134
POLR1E,482
POLR2A,567
POLR2B,1175
POLR2C,276
POLR2D,143
POLR2E,211
POLR2F,159
POLR2G,173
POLR2H,176
POLR2I,126
POLR2J,159
POLR2J2,159
POLR2J3,276
POLR2K,68
POLR2L,68
POLR2M,87
POLR3A,1391
POLR3B,1134
POLR3C,535
POLR3D,399
POLR3E,709
POLR3F,317
POLR3G,224
POLR3GL,219
POLR3H,205
POLR3K,109
POLRMT,1231
POM121,1250
POM121C,1230
POM121L12,297
POM121L2,1036
POMC,268
POMGNT1,749
POMGNT2,581
POMK,351
POMP,142
POMT1,748
POMT2,751
POMZP3,250
PON1,356
PON2,376
PON3,355
POP1,1025
POP4,221
POP5,164
POP7,141
POPDC2,369
POPDC3,292
POR,681
PORCN,462
POSTN,837
POT1,635
POTEB,545
POTEB2,545
POTEB3,582
POTEC,543
POTED,585
POTEE,1076
POTEF,1076
POTEG,509
POTEH,546
POTEI,1076
POTEJ,1039
POTEM,509
POU1F1,318
POU2AF1,257
POU2F1,767
POU2F2,619
POU2F3,439
POU3F1,452
POU3F2,444
POU3F3,501
POU3F4,362
POU4F1,420
POU4F2,410
POU4F3,339
POU5F1,361
POU5F1B,360
POU5F2,329
POU6F1,612
POU6F2,692
PP2D1,631
PPA1,290
PPA2,335
PPAN,474
PPAN-P2RY11,795
PPARA,469
PPARD,442
PPARG,506
PPARGC1A,799
PPARGC1B,1024
PPAT,518
PPBP,129
PPCDC,205
PPCS,312
PPDPF,141
PPDPFL,85
PPEF1,654
PPEF2,754
PPFIA1,1203
PPFIA2,1258
PPFIA3,1195
PPFIA4,1187
PPFIBP1,1012
PPFIBP2,877
PPHLN1,459
PPIA,166
