gene	gene_length
PREB	9
SLC4A10	27
STK11IP	25
RPIA	9
TBR1	6
PPP1R1C	6
R3HDM1	26
ABCG5	13
UNC80	64
COPS8	8
SATB2	11
WDR54	10
RPRM	1
ARHGAP25	11
PPP1R7	10
KLHL30	8
GAL3ST2	4
VWA3B	28
COL4A4	48
SNED1	32
TMEM178A	4
MAB21L4	5
SULT1C3	7
TMEM185B	1
SPRED2	6
EMX1	3
KCTD18	7
IFIH1	16
ALPG	11
KANSL1L	15
AC108488.2	8
DNPEP	15
DIRC1	2
THNSL2	8
C2orf69	2
RAD51AP2	3
TWIST2	2
PAIP2B	4
KCMF1	7
BIN1	19
CRYGC	3
TNFAIP6	6
IMP4	9
PLEKHA3	8
TSN	6
BUB1	25
THADA	38
MALL	4
FIGLA	5
GTF3C3	18
ERMN	4
ATG16L1	18
CXCR4	1
CAPN10	12
WDR35	28
FAP	26
TTC31	13
CCDC142	3
ATL2	13
TTL	7
COL6A3	44
CLASP1	40
FBXO41	13
TIA1	13
PARD3B	23
MOGAT1	6
MORN2	5
ARHGEF33	18
SGO2	9
CHPF	4
RESP18	7
C2orf70	4
FABP1	4
IL1R2	9
ZC3H6	12
ITGA4	28
ZNF385B	8
FASTKD1	15
CD8B	6
PNKD	10
LY75	35
KLHL41	6
COL4A3	52
NEU4	4
KCNJ13	3
SDC1	6
SLC5A6	17
PREPL	15
TMEM177	2
ALLC	12
CHMP3	6
EPCAM	9
NEU2	2
PAX8	12
CYP1B1	3
PCBP1	1
EIPR1	10
AGBL5	15
TRAK2	16
PJVK	7
SPTBN1	36
PRKRA	8
STRADB	16
OST4	3
TMEM87B	19
POMC	3
HAT1	11
METAP1D	10
INO80B	5
SLC25A12	18
MZT2B	20
INO80B-WBP1	5
SMPD4	20
PTPRN	23
RGPD2	23
CAPG	10
TFPI	8
MARS2	1
ITGAV	30
HSPD1	12
HSPE1-MOB4	4
CTLA4	4
AFTPH	10
NCK2	5
ANKRD36	75
ATRAID	17
RNF103	4
DPP4	26
SCTR	13
MRPL35	4
INHA	2
FOXI3	2
PCARE	2
ANKRD36B	44
EFHD1	4
CYP26B1	6
ASNSD1	6
MLPH	16
DARS	16
FRZB	6
DNAJC10	24
ABCG8	13
REEP1	7
PRR30	3
EN1	2
SLC35F6	6
PPP1CB	8
ALS2CR12	15
DRC1	17
COPS7B	8
TMEM127	4
FAM84A	2
CCDC74B	8
SERPINE2	9
UBE2F	10
FARSB	17
MEIS1	13
AQP12B	3
RPS7	6
PDE1A	15
NT5C1B	11
NT5C1B-RDH14	2
HNRNPLL	13
RNASEH1	8
DES	9
NEMP2	9
SLC20A1	11
MRPL53	3
DLX1	3
DNMT3A	23
DLX2	3
ITPRID2	18
EIF2B4	12
C2orf76	7
COL3A1	51
PSD4	17
SMYD1	10
ZC3H8	9
SPDYA	8
DUSP19	4
SRSF7	8
PTPN4	27
ALK	29
PDK1	12
C1QL2	2
PLB1	58
CHAC2	3
LPIN1	22
CERS6	11
RTN4	9
HOXD3	2
CFC1	6
CYTIP	8
CCDC150	28
KANSL3	21
IL18RAP	12
IL37	5
ACTR2	10
SLC40A1	8
OSR1	3
MSGN1	1
AMER3	2
EFEMP1	11
SMARCAL1	18
AFF3	25
VAMP5	3
KCNF1	1
CNTNAP5	24
CDCA7	10
WDCP	4
FIGN	3
LYPD6	5
ANKMY1	18
COL5A2	54
GRHL1	16
SH3YL1	10
WDR43	18
RGPD8	23
OTOF	47
ATF2	14
CERKL	14
CWC22	20
ASB1	5
MYCN	3
DNAJC27	7
ANXA4	13
TRAF3IP1	17
SPEG	41
SOCS5	2
AGAP1	18
ZSWIM2	9
AAK1	22
CHN1	13
ASIC4	9
ADAM17	19
GMPPA	13
PDE6D	5
FAM171B	8
GLB1L	17
TUBA4B	4
MAPRE3	7
HSPE1	4
AGPS	20
TCF7L1	12
SLC3A1	15
LRPPRC	38
TMEM237	13
RPE	6
KCNS3	3
SNX17	15
IAH1	6
TMEM214	17
GTF3C2	19
MARCO	17
TYW5	8
INPP1	7
HDAC4	27
CALCRL	16
ORMDL1	3
PLCL1	6
NLRC4	10
CD302	6
PFN4	5
RNF181	5
KCNG3	2
ADD2	16
AC068547.1	6
HECW2	29
FSHR	10
IL1RL1	11
IL1RL2	12
LYPD6B	7
SH3RF3	10
COPS9	5
EFR3B	23
FOSL2	4
ST3GAL5	7
TRIM43	7
AC008073.3	14
SFT2D3	22
TTN	363
ZNF514	5
MAL	4
SCN3A	28
NCAPH	18
SNTG2	17
LRRTM1	2
CTNNA2	18
CEP68	7
EIF2AK2	17
DAPL1	4
TMSB10	3
NOSTRIN	19
B3GALT1	1
C2orf68	4
OSBPL6	26
NPPC	3
TANK	8
PDE11A	20
SH3BP4	6
NMUR1	3
ATOH8	3
PTRHD1	2
PRKD3	19
NFE2L2	5
TBC1D8	20
SPC25	19
KCNK3	2
TRAPPC12	12
PLGLB2	4
ACKR3	2
NFU1	8
STAM2	14
PTMA	5
STARD7	8
ADCY3	8
TRIB2	3
RUFY4	12
POTEF	17
RGPD6	23
VIT	16
DPY30	9
G6PC2	5
PDCL3	6
HADHA	20
GPR75-ASB3	10
ANKRD36C	67
PKP4	22
MCEE	3
KCNIP3	9
TEX261	6
TOGARAM2	20
TMEM198	6
KHK	8
GPC1	9
YWHAQ	5
GULP1	13
EPC2	14
STPG4	21
AC073283.3	9
FAM49A	12
MERTK	19
PMS1	13
LY75-CD302	6
PSME4	47
PIKFYVE	42
MRPS9	11
CCDC148	14
AC009336.2	2
TP53I3	5
CAPN14	22
AMMECR1L	8
MTHFD2	8
AC006030.1	8
SLC9A2	12
TUBA3E	5
UBXN2A	7
IL18R1	11
MMADHC	7
ITPRIPL1	1
GPR17	4
BOLA3	4
TAF1B	15
MXD1	6
KIF5C	26
PTCD3	24
DYSF	56
CDC42EP3	2
RFX8	12
AC093899.2	12
RTKN	12
MCFD2	5
RBMS1	14
FAHD2B	9
BBS5	12
CEBPZ	16
CEBPZOS	16
WDSUB1	11
ATIC	16
ERCC3	15
BOLL	11
CCDC88A	33
GNLY	6
MOB4	8
ARPC2	10
COQ10B	5
PLEKHB2	9
MTX2	10
MAP2	15
SNRNP27	6
QPCT	7
YIPF4	6
RFTN2	9
ANKZF1	14
CCDC85A	6
FAHD2A	8
ZFAND2B	9
IGFBP2	4
ITSN2	40
ZFP36L2	2
XIRP2	11
SP9	2
PLEKHM3	8
FZD5	2
ID2	5
COBLL1	17
RIF1	35
CCDC115	5
EML6	41
IL1R1	12
FAM136A	3
CPS1	39
FAM126B	12
IL1RN	6
IMMT	15
MAIP1	8
C2CD6	16
CENPA	6
CGREF1	6
OTOS	5
HIBCH	2
MAP4K4	31
CALM2	6
IQCA1	19
ADGRF3	13
FAM178B	17
NBAS	52
MBD5	15
B3GNT7	2
SEMA4C	15
SFTPB	12
TGOLN2	4
TTC27	20
GBX2	2
ASB18	6
UBE2E3	6
SELENOI	13
SESTD1	18
GAREM2	6
GPATCH11	9
ABCB11	28
MBOAT2	13
CRYGD	3
FAM228A	14
FAM228B	5
IKZF2	9
VAMP8	3
MDH1	9
OTX1	5
MFSD2B	14
NEB	183
CMPK2	5
PSMD14	12
UXS1	15
MARCH7	10
TUBA4A	4
ZC3H15	10
CENPO	2
DPYSL5	13
BAZ2B	37
NCOA1	23
ARHGEF4	2
NMS	10
TRIM43B	7
STK39	18
CHST10	7
CRYGA	3
CRYGB	3
PNPT1	28
WDPCP	18
PLA2R1	30
CASP8	9
DYNC2LI1	13
TSPYL6	1
ACYP2	7
ORC4	15
ADRA2B	1
TTC30B	1
ARMC9	24
DHRS9	5
ZNF638	28
LGALSL	5
DDX1	27
TTC30A	1
CREG2	4
DYNC1I2	18
RETSAT	11
ACOXL	18
C2orf40	4
CXCR1	2
SCN1A	28
POU3F3	1
CSRNP3	7
ASXL2	10
PQLC3	7
NHEJ1	8
PROC	9
CFAP36	11
FKBP1B	4
TPO	17
EDAR	12
SLC1A4	8
MTIF2	16
BCL2L11	4
FHL2	6
UGP2	10
CYP20A1	13
TNP1	2
ACVR1	11
RAB10	6
HOXD9	2
LONRF2	12
CLEC4F	7
TMEM182	5
PTPN18	15
CCNYL1	10
ARID5A	7
C2orf81	5
SLC4A5	39
SLC9A4	12
WDR12	13
SLC38A11	11
EHBP1	25
SCN2A	28
RBM43	4
HAAO	10
FEZ2	17
PROM2	24
ATP6V1B1	14
POLR2D	4
MFSD9	6
COX7A2L	4
MRPS5	12
CARF	16
IHH	3
SEPT10	12
C2orf91	3
RSAD2	6
RAB6D	1
NDUFAF7	16
HADHB	20
ICOS	5
SPAST	17
GPBAR1	2
WIPF1	8
HNRNPA3	11
C2orf49	4
GPR75	2
HOXD8	2
C2orf66	3
ZNF2	5
EHD3	6
AC068946.1	8
RNF144A	9
GGCX	15
POTEJ	15
NBEAL1	55
GALNT14	16
SP3	7
AC005041.1	5
TEKT4	6
EML4	23
PKDCC	7
MOB1A	6
REG1A	6
METTL21A	9
SH2D6	21
LIMS2	4
FAM98A	8
NMI	8
RGPD5	23
CACNB4	12
GRB14	14
ATAD2B	28
TET3	11
NIFK	7
CFAP65	35
ORC2	18
FEV	3
GCA	8
CAPN13	23
CREB1	9
KCNH7	16
SNRNP200	45
CRYBA2	4
NDUFB3	3
GYPC	4
RETREG2	9
TEX44	1
STK16	8
RNF149	7
ELMOD3	11
LRP2	79
USP39	4
E2F6	7
ATP5MC3	5
NAGK	10
MYO7B	47
AC007040.2	14
OLA1	11
CIR1	10
NRXN1	24
CFLAR	10
CRIM1	17
ACVR1C	9
VAX2	3
SUCLG1	9
CD207	6
UGGT1	41
ABCA12	53
HOXD4	2
HOXD1	2
KIF3C	8
BARD1	11
IDH1	10
HOXD11	2
DTNB	21
ERBB4	28
PPP4R3B	17
ARL5A	6
RASGRP3	18
IWS1	14
RND3	5
FKBP7	4
MAP3K20	20
FER1L5	53
ROCK2	33
C2orf50	3
PXDN	23
CCDC141	24
CD28	4
SCN9A	27
PELI1	7
CYBRD1	4
PTH2R	13
UPP2	10
MEMO1	9
IGFBP5	4
PGAP1	27
RPL37A	4
SAP130	21
LNPK	14
POTEI	15
SCRN3	8
VWC2L	4
CFC1B	6
NPHP1	20
SPAG16	16
XRCC5	23
DNAH6	77
XDH	36
MARCH4	4
EVX2	3
HOXD13	2
SYCP2	45
HSPA12B	13
PIGT	12
NCOA3	23
RBL1	22
KIF16B	23
SEC23B	20
CTNNBL1	16
SIRPB2	5
NKAIN4	7
YTHDF1	5
CHRNA4	6
OCSTAMP	3
TUBB1	4
JAG1	26
CEP250	35
ENTPD6	15
PTPRT	32
GHRH	5
MMP9	13
MACROD2	17
DBNDD2	6
WFDC12	3
WFDC5	4
GFRA4	5
ARFGAP1	14
CBFA2T2	12
NCOA5	8
SLC2A4RG	8
NELFCD	15
SAMHD1	7
BHLHE23	1
CD40	9
DIDO1	16
COL9A3	32
AL121845.3	6
RTEL1-TNFRSF6B	35
ZBTB46	4
CDK5RAP1	14
TNFRSF6B	3
LIME1	6
ARFRP1	8
TCFL5	6
ZNF831	8
STMN3	5
DDRGK1	9
BPIFA1	9
FAM209B	2
RBM39	17
NDRG3	16
PRELID3B	6
ATP5F1E	3
ADAM33	22
FAM217B	5
PCED1A	8
SPTLC3	12
PPDPF	4
TNNC2	6
MYLK2	12
EDN3	5
CTSZ	6
SLC35C2	11
TGIF2-RAB5IF	3
TGIF2	3
AL121845.2	6
RTEL1	35
SLA2	8
RAB5IF	5
ELMO2	22
AAR2	4
SEL1L2	18
SDC4	5
DSN1	11
E2F1	7
L3MBTL1	22
LSM14B	9
C20orf96	11
OTOR	4
MROH8	24
ATRN	29
PHACTR3	13
SIGLEC1	21
CDH26	18
RPN2	17
SOGA1	15
GNAS	13
CDH22	12
SLC17A9	13
C20orf194	37
SNTA1	8
SLC4A11	20
DEFB121	2
SULF2	21
DLGAP4	13
DEFB123	2
DEFB118	2
SNRPB2	7
ZNF334	5
COL20A1	36
ITPA	8
BPIFB4	16
MRPS26	4
OXT	3
AVP	3
UBOX5	5
BPIFA2	9
FASTKD5	2
SLC12A5	3
TTI1	9
TP53INP2	5
PTPN1	10
WISP2	5
SPAG4	12
POFUT1	7
ANKEF1	10
RNF114	6
TMEM230	5
C20orf85	4
CST5	3
SLC23A2	17
ATP9A	28
FOXS1	1
RGS19	6
CSNK2A1	13
ANKRD60	4
GGTLC1	6
OPRL1	6
JPH2	6
SNX21	4
ACOT8	6
DUSP15	10
IDH3B	13
PDRG1	5
TTLL9	14
DNTTIP1	13
BCL2L1	3
TGM3	13
FAM83D	4
SPINT3	2
TMX4	8
SYS1	4
NAA20	6
GMEB2	9
TGM2	13
DEFB115	2
LZTS3	6
CFAP61	27
GCNT7	4
FAM209A	10
RPRD1B	7
VPS16	24
NCOA6	5
AL121758.1	2
EIF6	7
MYL9	4
BPIFB1	16
DEFB119	2
ZMYND8	23
SUN5	13
TP53TG5	5
MAPRE1	7
CSTF1	6
CASS4	7
PABPC1L	15
BPI	15
ESF1	14
MCM8	19
ZNF337	4
GINS1	7
RBPJL	12
CNBD2	3
ROMO1	13
TASP1	14
ISM1	6
DYNLRB1	4
XKR7	3
PMEPA1	4
ZNF341	15
PSMA7	7
NEURL2	2
NOP56	12
ADIG	3
REM1	5
KCNS1	5
STK4	11
COMMD7	9
TLDC2	7
KIAA1755	14
NDUFAF5	11
SCP2D1	1
DTD1	6
DOK5	8
AL034430.1	6
UQCC1	10
PREX1	40
DEFB116	2
BPIFA3	7
CRNKL1	15
BPIFB2	16
MATN4	9
PCIF1	17
TFAP2C	7
SYS1-DBNDD2	4
NANP	2
RTF2	10
AL121900.2	6
PTPRA	24
ERGIC3	14
C20orf173	6
NOL4L	11
BTBD3	3
ADNP	3
DPM1	10
GGT7	15
ACSS2	15
CBLN4	3
MC3R	1
SRMS	8
PIGU	12
AL136531.2	6
ASXL1	13
TRMT6	11
AL035460.1	2
SCRT2	2
SPATA2	3
BPIFB3	15
BPIFB6	15
HELZ2	19
GID8	5
DEFB124	2
ZNF335	28
TP53RK	2
C20orf141	2
HNF4A	10
AL121753.1	9
VAPB	6
IFT52	14
RALGAPA2	40
EPB41L1	22
SLC24A3	17
RBM12	3
AL109827.1	9
NFS1	13
SEMG2	3
PFDN4	4
EEF1A2	8
MAP1LC3A	5
RIN2	12
SLPI	4
SCAND1	3
NSFL1C	10
CST7	4
ADRM1	11
STAU1	14
PANK2	7
CSE1L	25
BFSP1	8
INSM1	1
LBP	15
EFCAB8	27
PI3	3
MYT1	1
NPBWR2	1
PLTP	15
RAB22A	7
DDX27	21
AL049634.2	4
DEFB125	2
SEMG1	3
AURKA	9
EYA2	16
C20orf203	6
FAM210B	3
SLC13A3	13
CYP24A1	12
ITCH	26
RAD21L1	14
SNPH	7
GDF5	4
CEBPB	1
SLX4IP	8
C20orf202	2
RIMS4	6
KCNQ2	17
PKIG	12
SNAI1	3
CDS2	13
CPXM1	14
PLCB4	36
TOX2	9
MAFB	1
NINL	24
SRC	14
DNMT3B	23
PHF20	18
BCAS4	6
PARD6B	3
RIPOR3	22
NXT1	2
SOX12	1
FERMT1	15
SRSF6	6
BLCAP	3
PTK6	8
ZBP1	8
TGM6	13
WFDC2	4
RBCK1	12
SIRPG	6
TAF4	15
PCSK2	12
ZCCHC3	1
TPD52L2	9
DEFB132	2
TMEM189-UBE2V1	8
ZFP64	6
CTSA	2
SYNDIG1	4
AHCY	10
RBBP8NL	14
VSX1	5
RALY	10
UBE2C	6
FLRT3	2
SERINC3	10
GATA5	7
DZANK1	21
RPS21	6
PROKR2	2
RBBP9	5
POLR3F	9
EBF4	18
R3HDML	5
FITM2	2
PTGIS	10
ZSWIM3	2
ZNF133	3
KAT14	2
RASSF2	12
PXMP4	4
MGME1	5
TOMM34	7
CPNE1	16
PYGB	20
ANGPT4	9
MRGBP	5
GTSF1L	1
EIF2S2	9
MYBL2	14
PDYN	3
THBD	1
DEFB127	2
KCNG1	3
SIRPD	4
SIRPB1	6
VSTM2L	4
SLC2A10	5
YWHAB	7
BCAS1	12
GPCPD1	20
SDCBP2	6
STX16-NPEPL1	23
LAMP5	6
CABLES2	10
ZNF217	6
PSMF1	7
SHLD1	3
TM9SF4	18
PCMTD2	6
APCDD1L	4
APMAP	9
OSER1	6
CHGB	5
EDEM2	11
SNRPB	7
ZNF343	7
TCEA2	10
CST1	3
CST3	4
PET117	2
CHMP4B	5
TPX2	18
GZF1	6
STK35	4
AL121722.1	4
FOXA2	4
CDC25B	16
ARFGEF2	39
FO393400.1	6
ABHD12	20
MANBAL	4
PLAGL2	3
SLC52A3	5
TMEM189	8
FAM83C	4
SLCO4A1	12
PCNA	7
LPIN3	20
EMILIN3	4
SLC9A8	16
NNAT	3
KCNK15	2
FAM110A	3
OGFR	7
TCF15	2
SALL4	4
CST2	3
SNX5	14
CST4	3
GSS	13
TBC1D20	8
ACTR5	9
DEFB128	2
DEFB129	2
MKKS	6
RSPO4	5
ASIP	4
ADA	12
LAMA5	80
AL049650.1	7
WFDC8	7
FKBP1A	5
UBE2V1	8
PAK5	11
STX16	23
SRXN1	2
NTSR1	4
SNAP25	8
TTPAL	6
NPEPL1	12
PROCR	4
SPATA25	2
TRPC4AP	19
CST9L	3
SIRPA	9
RAE1	12
DEFB126	2
MOCS3	1
B4GALT5	9
ZNFX1	21
ID1	2
AP5S1	3
Z98752.3	7
PPP1R16B	11
CST11	3
COX4I2	5
CENPB	1
XRN2	30
TMEM74B	2
KIF3B	9
CHD6	37
CCM2L	9
PRND	2
OVOL2	14
WFDC13	4
ZNF512B	17
RBM38	4
SPO11	13
HM13	13
ABHD16B	1
CTCFL	12
CSTL1	4
DSTN	4
NKX2-4	2
SLC32A1	2
SPEF1	7
LRRN4	5
C20orf27	6
CRLS1	7
SSTR4	1
PAX1	5
BMP7	7
RALGAPB	30
KIZ	13
DNAJC5	5
C20orf144	2
NECAB3	2
CD93	2
TSHZ2	3
HCK	13
HRH3	3
TOP1	21
PLCG1	33
CST9	2
MTG2	7
WFDC3	7
SAMD10	5
WFDC11	5
PRPF6	21
SPINT4	3
WFDC10B	3
SMOX	8
WFDC9	5
PCK1	10
KCNB1	2
MYH7B	43
CST8	4
UCKL1	15
EPPIN-WFDC6	3
MAVS	7
SGK2	7
RRBP1	26
NKX2-2	2
TRIB3	5
BMP2	3
ARHGAP40	15
NRSN2	4
WFDC10A	2
SS18L1	11
DHX35	22
NAPB	11
WFDC6	3
RNF24	6
EPPIN	5
HAO1	8
CDH4	16
MMP24	9
MMP24OS	9
ACSS1	14
GDAP1L1	6
TMC2	20
OSBPL2	14
ZHX3	5
ADRA1D	2
PRNP	2
PLCB1	32
BANF2	3
NFATC2	10
SOX18	2
SH3BGR	7
WRB	5
H2BFS	10
KRTAP19-2	1
KRTAP19-3	1
KRTAP19-4	1
KRTAP19-5	1
KRTAP19-6	1
KRTAP19-7	1
KRTAP22-2	1
KRTAP6-3	1
KRTAP6-2	1
KRTAP22-1	1
KRTAP19-1	1
KRTAP13-3	1
KRTAP13-2	1
KRTAP20-3	1
ADARB1	10
FTCD	15
ATP5PO	7
KRTAP24-1	1
KRTAP21-2	1
LCA5L	10
KRTAP13-1	1
LTN1	30
B3GALT5	2
TIAM1	29
KRTAP6-1	1
CLDN17	1
KRTAP7-1	1
KRTAP8-1	1
KRTAP21-1	1
KRTAP20-2	1
KRTAP20-1	1
KRTAP27-1	1
BACH1	5
GRIK1	18
PTTG1IP	6
SON	12
KCNJ6	4
KRTAP15-1	1
KRTAP26-1	1
KRTAP25-1	1
WRB-SH3BGR	5
BRWD1	42
KRTAP23-1	1
CLDN8	1
FAM3B	8
IL10RB	7
CLIC6	7
NCAM2	18
PSMG1	7
ERG	12
USP16	19
HMGN1	6
FAM207A	6
MAP3K7CL	9
KCNJ15	4
CCT8	15
TFF2	4
LIPI	10
POTED	11
KRTAP19-8	1
ETS2	11
KRTAP21-3	1
KRTAP11-1	1
KRTAP13-4	1
MCM3AP	29
DIP2A	38
UBE2G2	6
PRDM15	31
RIPK4	8
DNAJC28	3
CBR3	3
EVA1C	8
TCP10L	5
AP000275.2	5
CFAP298	7
RUNX1	8
CHODL	6
MX1	19
HSF2BP	9
PRMT2	11
SPATC1L	5
TMPRSS2	14
PWP2	21
ATP5PF	4
MRPL39	11
TMPRSS3	13
ABCG1	15
LSS	22
GART	22
COL6A1	35
DOP1B	37
PFKL	22
ITGB2	17
MX2	14
PCNT	47
RRP1B	16
RWDD2B	5
POFUT2	9
CYYR1	4
MIS18A	5
SAMSN1	9
AP000311.1	13
PCBP3	16
CRYAA	3
OLIG1	1
OLIG2	1
TPTE	24
AIRE	14
UBASH3A	15
RCAN1	4
TFF3	3
COL6A2	28
NRIP1	3
CSTB	3
IFNAR2	9
GATD3A	7
CHAF1B	14
PDE9A	20
NDUFV3	4
WDR4	11
PIGP	4
C21orf58	8
SIK1	14
IFNGR2	8
COL18A1	41
ADAMTS1	9
TMPRSS15	25
HLCS	12
S100B	3
SUMO3	4
CRYZL1	13
AP000295.1	9
KCNE2	2
ZBTB21	3
BACE2	9
TSPEAR	12
C21orf62	3
SLC19A1	41
IGSF5	9
N6AMT1	6
SETD4	10
DYRK1A	11
TRPM2	33
MRAP	5
KCNE1	3
RRP1	13
UMODL1	22
DONSON	12
LRRC3	2
CFAP410	7
DNMT3L	12
YBEY	5
U2AF1	8
SLC37A1	9
TTC3	46
BTG3	6
CLDN14	3
HSPA13	5
JAM2	10
DSCAM	33
IFNAR1	11
CBR1	3
RSPH1	9
PCP4	3
USP25	26
TMEM50B	8
ICOSLG	7
AGPAT3	9
CXADR	7
MORC3	17
GABPA	10
C2CD2	14
PDXK	11
VPS26C	8
PAXBP1	18
ADAMTS5	8
CBS	17
SIM2	11
APP	18
SCAF4	20
RBM11	5
TFF1	3
SOD1	5
SYNJ1	32
PKNOX1	11
URB1	5
HUNK	11
C21orf91	5
RIPPLY3	4
SLC5A3	2
MRPS6	2
TRAPPC10	23
ADM2	2
PLXNB2	37
GGT2	15
SOX10	4
TPST2	7
INPP5J	13
RTL10	2
MMP11	8
SEC14L3	12
RFPL3	2
CDC45	20
TOMM22	4
NAGA	9
MAFF	3
CABIN1	37
RGL4	11
SLC25A18	11
CRELD2	11
CRYBB2	6
AC004997.1	9
TBC1D10A	13
PPP6R2	24
MAPK12	20
MCHR1	2
GALR3	2
H1F0	1
SYN3	14
Z82190.2	21
KDELR3	4
CENPM	6
SREBF2	19
TOM1	15
ISX	4
TMEM191C	9
PISD	8
SUSD2	15
DRG1	9
SFI1	33
XRCC6	12
TMEM184B	9
EIF4ENIF1	19
TUBGCP6	25
SBF1	41
FAM227A	19
MRTFA	13
P2RX6	12
C22orf23	7
AP000350.4	6
SEPT5-GP1BB	2
BPIFC	16
ZNF70	2
CCDC134	7
MLC1	12
DENND6B	20
DMC1	14
WBP2NL	6
MAPK11	12
RSPH14	7
BRD1	12
APOL2	6
SYNGR1	4
CBY1	2
HDAC10	20
EP300	31
SELENOO	9
PANX2	3
GGT5	12
HMGXB4	11
TPTEP2-CSNK1E	11
AC253536.7	3
COMT	18
TNRC6B	24
GRAP2	8
MICALL1	16
MIOX	10
DEPDC5	21
MOV10L1	27
TEX33	7
HSCB	6
CCDC116	5
DGCR8	14
RANBP1	6
CHADL	17
KCNJ4	2
YWHAH	2
DDX17	13
XPNPEP3	10
CSNK1E	11
SNU13	3
L3MBTL2	17
TNFRSF13C	3
SGSM3	22
BAIAP2L2	14
PITPNB	12
TTC28	23
PIK3IP1	6
RIMBP3B	1
PATZ1	5
HIC2	2
DESI1	6
PLA2G3	7
JOSD1	4
SHISA8	4
MEI1	31
RBX1	5
GSTT2B	5
GP1BB	2
LIMK2	15
PICK1	13
SEZ6L	17
SCUBE1	22
SH3BP1	18
GGTLC2	5
ZNF280A	2
APOL1	7
CYTH4	13
ADA2	10
PRAME	5
TAB1	11
ESS2	10
TSSK2	10
ATP5MGL	1
CYB5R3	9
GSC2	3
PIWIL3	21
APOBEC3B	8
SPECC1L	17
GTPBP1	12
DDT	3
CRYBA4	6
TBX1	9
HPS4	14
PLA2G6	17
SLC16A8	5
ANKRD54	8
TIMP3	5
SEC14L6	12
SLC35E4	2
GRK3	21
CDC42EP1	3
RABL2B	10
AL022238.4	13
IL17REL	15
RIBC2	7
SMC1B	25
FBXO7	9
TRABD	10
ST13	12
PIM3	6
RNF185	7
THAP7	4
FAM83F	5
CSDC2	4
CRKL	3
PHF21B	13
SMTN	21
TSPO	4
DUSP18	2
RPS19BP1	4
MED15	18
YDJC	5
UPB1	10
KREMEN1	10
CSF2RB	14
RASD2	3
PMM1	8
UPK3A	6
SEPT3	11
TTLL8	14
SEC14L4	12
AP1B1	23
MYO18B	44
SRRD	7
SELENOM	7
ARVCF	20
POLR2F	7
NUP50	8
RANGAP1	15
C22orf42	9
ZC3H7B	23
RFPL2	5
SLC5A4	15
TXNRD2	18
MIF	3
EIF3L	13
DDTL	3
CRYBB1	6
DERL3	7
ASPHD2	4
SNAP29	5
TTLL1	11
HIRA	25
BID	6
CASTOR1	9
ZBED4	2
IL2RB	10
SLC25A17	9
C22orf46	2
MN1	2
PRR14L	9
Z83844.1	6
TRIOBP	13
CLDN5	2
C22orf15	6
ARHGAP8	15
ENTHD1	7
LARGE1	16
NOL12	6
MFNG	8
MGAT3	2
APOL4	5
ZNF280B	4
SCARF2	5
PNPLA5	9
TRMU	11
MB	3
ADSL	13
SLC7A4	5
ATXN10	12
SLC2A11	6
FBLN1	17
TFIP11	7
AIFM3	21
GNB1L	8
ARSA	8
CDPF1	4
TOB2	2
TEF	4
MPPED1	7
SHISAL1	5
RASL10A	3
BIK	5
EIF3D	15
PI4KA	55
CCDC157	16
SEC14L2	12
ELFN2	3
OSM	3
CHKB	11
MTMR3	20
SMARCB1	9
PRR5-ARHGAP8	15
KIAA0930	10
NEFH	4
BCR	23
UBE2L3	1
MCM5	17
TUBA8	5
PEX26	6
DRICH1	12
RFPL1	2
USP41	7
IL17RA	13
APOBEC3D	7
AL022318.4	4
SNRPD3	4
TYMP	2
YPEL1	5
PKDREJ	1
ATP6V1E1	9
EMID1	15
ZNRF3	9
PNPLA3	9
GAL3ST1	3
LZTR1	21
POLR3H	18
RTCB	12
THOC5	20
SLC5A1	15
OSBP2	14
MRPL40	4
SF3A1	16
RNF215	12
MTFP1	4
TMEM211	4
CECR2	19
ACR	5
ARFGAP3	16
MIEF1	7
FAM19A5	4
C22orf31	3
GRAMD4	19
FAM118A	10
ACO2	18
MORC2	26
LGALS1	4
LGALS2	4
RAC2	7
RTN4R	2
TMEM191B	9
RBFOX2	14
CBX6	5
ZDHHC8	11
UQCR10	2
SEPT5	2
PHF5A	4
GNAZ	3
TXN2	4
NIPSNAP1	10
IGLL1	3
RTL6	2
MICAL3	32
SERPIND1	5
PACSIN2	16
BCL2L13	6
IGLL5	3
SGSM1	26
SSTR3	2
RPL3	10
MAPK8IP2	12
FOXRED2	9
C22orf39	25
TBC1D22A	13
SERHL2	12
SAMM50	15
CBX7	6
MPST	3
GGT1	4
NCAPH2	20
NCF4	9
ADORA2A	4
SUN2	18
GCAT	10
PRR5	10
TTLL12	14
MCAT	4
PDXP	2
ATF4	2
CCT8L2	1
USP18	11
RIMBP3C	1
SPECC1L-ADORA2A	17
LIF	3
XKR3	4
CCDC188	9
Z83844.3	18
PARVG	14
LRP5L	4
POLDIP3	9
RAB36	11
GGA1	17
SHANK3	25
CACNA1I	37
A4GALT	2
TST	2
TOP3B	18
GUCD1	6
ODF3B	7
CHEK2	16
CABP7	5
CLTCL1	33
ASCC2	21
GTSE1	12
OR11H1	1
TCF20	5
LRRC75B	4
APOBEC3A	6
APOL5	5
TCN2	9
PES1	15
UFD1	12
AC004832.3	12
